t, ir, imu 
105.29000, -168168946.86391, -4294887448.00000
105.34000, 59865942.75314, 17736.00000
105.39000, 1538515718.00884, 23362.00000
105.44000, 2074417412.02891, 26238.00000
105.49000, 1234252773.95068, 25102.00000
105.54000, 1000614000.35262, 22804.00000
105.59000, 691330774.01262, 22482.00000
105.64000, 424246760.79848, 24922.00000
105.69000, 217198182.10889, 23032.00000
105.74000, 40086568.75455, 22822.00000
105.79000, -99030134.04028, 18742.00000
105.84000, -206541130.50035, 20884.00000
105.89000, -285919187.89997, 18892.00000
105.94000, -340302273.94227, -4294887648.00000
105.99000, -1666793416.73172, -4294886648.00000
106.04000, -2081005465.12551, -4294887148.00000
106.09000, -1144211213.41078, 17372.00000
106.14000, 457089327.24322, 17628.00000
106.19000, 1219769340.16070, -4294887448.00000
106.24000, -706653097.35801, -4294886448.00000
106.29000, -1172879698.43738, 17248.00000
106.34000, 901816164.73146, 18096.00000
106.39000, 1459571409.52902, 20118.00000
106.44000, 767389648.18538, 23116.00000
106.49000, 660758155.29618, 24514.00000
106.54000, 448377516.11511, 25972.00000
106.59000, 272557437.06031, 25462.00000
106.64000, 140378221.43578, 23638.00000
106.69000, 25773560.11348, 22768.00000
106.74000, -62494034.97258, 22448.00000
106.79000, -130087341.82941, 19926.00000
106.84000, -179270200.28772, -4294886448.00000
106.89000, -1505743737.08831, -4294887648.00000
106.94000, -1924442861.71680, -4294886148.00000
106.99000, -995712362.51993, -4294889448.00000
107.04000, -698817315.02279, -4294889748.00000
107.09000, -348609211.53608, -4294889748.00000
107.14000, -59563036.32699, -4294886648.00000
107.19000, 153449344.06917, -4294888748.00000
107.24000, 323366832.71144, -4294887448.00000
107.29000, 444767554.30217, -4294886148.00000
107.34000, 526447483.49439, 20622.00000
107.39000, 1867612762.49089, 22010.00000
107.44000, 2285789644.26382, 26606.00000
107.49000, 1344436546.78028, 27990.00000
107.54000, 1025382178.20126, 25148.00000
107.59000, 645866129.95679, 24128.00000
107.64000, 322502252.71455, 18514.00000
107.69000, 72029669.60854, -4294886148.00000
107.74000, -1430427579.58043, 17176.00000
107.79000, -696967847.19248, 17288.00000
107.84000, 518987378.24487, -4294886948.00000
107.89000, -1499839701.72047, -4294886648.00000
107.94000, -1906012485.17500, -4294887948.00000
107.99000, -1062254334.06690, -4294885348.00000
108.04000, -850596846.58193, -4294885848.00000
108.09000, -540436470.21009, -4294887448.00000
108.14000, -286842660.55843, -4294889448.00000
108.19000, -92537758.79115, -4294887448.00000
108.24000, 70365804.08146, -4294885648.00000
108.29000, 194137650.42799, 19346.00000
108.34000, 1579752893.87991, 23964.00000
108.39000, 2043346843.06775, 27530.00000
108.44000, 1146706743.98119, 28874.00000
108.49000, 870876873.64810, 25882.00000
108.54000, 532203725.31234, 23910.00000
108.59000, 246665050.38152, 20008.00000
108.64000, 30533582.08243, 17070.00000
108.69000, -147831289.55212, -4294886148.00000
108.74000, -1575365800.32545, 17448.00000
108.79000, -778680158.62869, 17010.00000
108.84000, 491777197.74754, 16608.00000
108.89000, -187205122.01065, -4294885848.00000
