t, ir, imu 
78.71000, 1.45305, 5036.00000
78.76000, 5.04772, 4806.00000
78.81000, -0.62374, 6218.00000
78.86000, -4.62216, 5122.00000
78.91000, 0.03259, 3730.00000
78.96000, 2.30358, 3634.00000
79.01000, -2.67245, 3010.00000
79.06000, -3.43118, 3424.00000
79.11000, 3.48970, 2806.00000
79.16000, 6.80502, 3178.00000
79.21000, -0.39654, 1942.00000
79.26000, -11.55123, 2090.00000
79.31000, -14.13200, 1756.00000
79.36000, -4.08340, 1056.00000
79.41000, 8.55878, 686.00000
79.46000, 13.41319, 1514.00000
79.51000, 9.87438, 1636.00000
79.56000, 0.96782, 1068.00000
79.61000, -7.82049, 858.00000
79.66000, -9.54500, 1002.00000
79.71000, -4.39211, 1912.00000
79.76000, 2.60005, 1046.00000
79.81000, 6.83843, 554.00000
79.86000, 7.01606, 518.00000
79.91000, 6.33164, 1042.00000
79.96000, 4.38266, 1394.00000
80.01000, -0.89437, 272.00000
80.06000, -4.70346, -620.00000
80.11000, -3.04573, -1950.00000
80.16000, -0.66361, -2450.00000
80.21000, -1.86413, -4154.00000
80.26000, -0.96404, -5718.00000
80.31000, 5.13565, -9670.00000
80.36000, 6.20605, -10430.00000
80.41000, -1.85742, -12306.00000
80.46000, -6.12275, -9252.00000
80.51000, -0.19798, -14272.00000
80.56000, 3.76215, -15232.00000
80.61000, -1.23122, -20078.00000
80.66000, -3.76653, -15124.00000
80.71000, 2.59034, -20088.00000
80.76000, 5.73693, -15874.00000
80.81000, -1.84119, -17290.00000
80.86000, -7.80151, -17758.00000
80.91000, -2.24563, -19748.00000
80.96000, 3.56526, -18106.00000
81.01000, -0.42941, -19404.00000
81.06000, -4.03751, -18582.00000
81.11000, 0.30025, -16894.00000
81.16000, 3.69056, -15924.00000
81.21000, 1.21166, -16702.00000
81.26000, -0.36446, -17242.00000
81.31000, 2.29467, -17446.00000
81.36000, 2.22215, -17324.00000
81.41000, -4.17018, -17124.00000
81.46000, -6.87764, -18376.00000
81.51000, -0.62775, -18360.00000
81.56000, 4.66614, -17892.00000
81.61000, 3.21934, -16776.00000
81.66000, 0.22845, -16964.00000
81.71000, -0.22447, -15524.00000
81.76000, 0.24647, -13686.00000
81.81000, 0.10629, -15950.00000
81.86000, 0.57295, -19172.00000
81.91000, 0.94734, -21786.00000
81.96000, -0.58448, -12418.00000
82.01000, -2.28230, -16238.00000
82.06000, -2.44686, -13408.00000
82.11000, -2.42161, -11954.00000
82.16000, -2.72254, -7218.00000
82.21000, -2.77283, -5524.00000
82.26000, -2.46574, -1778.00000
82.31000, -1.44222, -220.00000
82.36000, -0.04626, 264.00000
82.41000, 0.80938, 1314.00000
82.46000, 1.12331, 2268.00000
82.51000, 1.77934, 2630.00000
82.56000, 2.41805, 1930.00000
82.61000, 1.62430, 2780.00000
82.66000, 0.33165, 188.00000
82.71000, 0.18713, -472.00000
82.76000, 0.67432, -1682.00000
82.81000, 0.72310, -4146.00000
82.86000, 0.28079, -6262.00000
82.91000, -0.07259, -10468.00000
82.96000, -2.26614, -8980.00000
83.01000, -7.00562, -8542.00000
83.06000, -6.98926, -11178.00000
83.11000, 0.06632, -12462.00000
83.16000, 5.10207, -12600.00000
83.21000, 4.85500, -15532.00000
83.26000, 4.38267, -13298.00000
83.31000, 5.12397, -18732.00000
83.36000, 4.66611, -18842.00000
83.41000, 2.79506, -17022.00000
83.46000, 0.92061, -20366.00000
83.51000, -0.21473, -18088.00000
83.56000, -0.47694, -17720.00000
83.61000, -0.65692, -17742.00000
83.66000, -1.43076, -16394.00000
83.71000, -2.05588, -17202.00000
83.76000, -2.14539, -16200.00000
83.81000, -2.46225, -17594.00000
83.86000, -2.74939, -17918.00000
83.91000, -3.27915, -18134.00000
83.96000, -4.31145, -17574.00000
84.01000, -2.69980, -18136.00000
84.06000, 1.78424, -17568.00000
84.11000, 4.70883, -18094.00000
84.16000, 4.18741, -18256.00000
84.21000, 1.84302, -17536.00000
84.26000, 0.97360, -17822.00000
84.31000, 2.45408, -17162.00000
84.36000, 3.17024, -17404.00000
84.41000, 1.86286, -16652.00000
84.46000, -1.62133, -14444.00000
84.51000, -8.78625, -15998.00000
84.56000, -13.65039, -18480.00000
84.61000, -6.59597, -14370.00000
84.66000, 7.09826, -16818.00000
84.71000, 13.16519, -18930.00000
84.76000, 9.00583, -14488.00000
84.81000, 2.94513, -12412.00000
84.86000, 0.71079, -10652.00000
84.91000, 1.10836, -8818.00000
84.96000, 1.13228, -4584.00000
85.01000, 0.45618, -2906.00000
85.06000, -0.00325, -2996.00000
85.11000, -2.69320, -1224.00000
85.16000, -8.77124, -842.00000
85.21000, -10.25599, 108.00000
85.26000, -2.78976, 1586.00000
85.31000, 5.06210, 2512.00000
85.36000, 6.61439, 2770.00000
85.41000, 2.40404, 2764.00000
85.46000, -3.83175, 2036.00000
85.51000, -4.37053, 1964.00000
85.56000, 1.68955, 2618.00000
85.61000, 5.34514, 2542.00000
85.66000, 3.77753, 2078.00000
85.71000, 1.55366, 1864.00000
85.76000, 0.63439, 1942.00000
85.81000, -0.65460, 2218.00000
85.86000, -3.06313, 1868.00000
85.91000, -3.25623, 1768.00000
85.96000, -0.91430, 2022.00000
86.01000, -0.69455, 2298.00000
86.06000, -1.79139, 1940.00000
86.11000, -0.37344, 1292.00000
86.16000, 2.12465, 1184.00000
86.21000, 2.70977, 944.00000
86.26000, 1.44581, 1426.00000
86.31000, 0.02726, 2242.00000
86.36000, -0.66821, 1854.00000
86.41000, -0.77992, 706.00000
86.46000, -0.87566, -1484.00000
86.51000, -1.07654, -4188.00000
86.56000, -0.73111, -4360.00000
86.61000, -0.37465, -2452.00000
86.66000, -1.34732, -5130.00000
86.71000, -2.72301, -6736.00000
86.76000, -3.32017, -9566.00000
86.81000, -3.53228, -9880.00000
86.86000, -3.12275, -11760.00000
86.91000, -2.26860, -13302.00000
86.96000, -0.33990, -12974.00000
87.01000, 3.43750, -17720.00000
87.06000, 5.78376, -18110.00000
87.11000, 4.26493, -17228.00000
87.16000, 0.92454, -17398.00000
87.21000, -0.97459, -17938.00000
87.26000, 0.23824, -15816.00000
87.31000, 2.91441, -16348.00000
87.36000, 4.15339, -17194.00000
87.41000, 3.33224, -16786.00000
87.46000, 1.95211, -17478.00000
87.51000, 1.01107, -17976.00000
87.56000, 0.27498, -16964.00000
87.61000, -0.14864, -18180.00000
87.66000, -0.05654, -17444.00000
87.71000, -0.00574, -17212.00000
87.76000, -0.58519, -16030.00000
87.81000, -2.42812, -12314.00000
87.86000, -4.51810, -16326.00000
87.91000, -3.33629, -18172.00000
87.96000, 0.82562, -17240.00000
88.01000, 2.85830, -17108.00000
88.06000, 1.28721, -12524.00000
88.11000, -0.94361, -13246.00000
88.16000, -3.04459, -7672.00000
88.21000, -4.98361, -7756.00000
88.26000, -3.63663, -3338.00000
88.31000, 0.95546, -4304.00000
88.36000, 3.99561, -4426.00000
88.41000, 3.66252, -5112.00000
88.46000, 2.03537, -1772.00000
88.51000, 1.21053, 788.00000
88.56000, 1.28019, 844.00000
88.61000, 1.25830, 430.00000
88.66000, 1.05454, -664.00000
88.71000, 0.73251, -1220.00000
88.76000, 0.00923, -1458.00000
88.81000, -0.83919, -622.00000
88.86000, -1.10292, -436.00000
88.91000, -0.80172, -1176.00000
88.96000, -1.88759, -1802.00000
89.01000, -4.98520, -1196.00000
89.06000, -5.71676, -1754.00000
89.11000, -1.69350, -1448.00000
89.16000, 2.46276, -1832.00000
89.21000, 3.06504, -732.00000
89.26000, 1.72039, -1356.00000
89.31000, -0.66370, -1756.00000
89.36000, -3.83044, -1436.00000
89.41000, -3.30613, -1726.00000
89.46000, 1.67873, -1702.00000
89.51000, 4.78241, -1564.00000
89.56000, 3.68126, -502.00000
89.61000, 1.60072, -1512.00000
89.66000, 0.00308, -1504.00000
89.71000, -1.55081, -1780.00000
89.76000, -1.72384, -2074.00000
89.81000, 0.25237, -1748.00000
89.86000, 1.87028, -3874.00000
89.91000, 1.51655, -6736.00000
89.96000, -1.04422, -7656.00000
90.01000, -5.39129, -8856.00000
90.06000, -5.97638, -9176.00000
90.11000, -1.38865, -10786.00000
90.16000, 0.54177, -6932.00000
90.21000, -0.01511, -14768.00000
90.26000, 3.25163, -14120.00000
90.31000, 6.78116, -16242.00000
90.36000, 3.28039, -16640.00000
90.41000, -3.76315, -19358.00000
90.46000, -3.85352, -21188.00000
90.51000, 2.86114, -16148.00000
90.56000, 7.14043, -17286.00000
90.61000, 6.14148, -17290.00000
90.66000, 3.42883, -16324.00000
90.71000, 1.35854, -17700.00000
90.76000, -0.45978, -17118.00000
90.81000, -1.81721, -16874.00000
90.86000, -1.50824, -16600.00000
90.91000, -0.70656, -16624.00000
90.96000, -1.10205, -15666.00000
91.01000, -1.59664, -16230.00000
91.06000, -1.09857, -14524.00000
91.11000, -0.95965, -17690.00000
91.16000, -2.01329, -15486.00000
91.21000, -2.31534, -21192.00000
91.26000, -0.89362, -16702.00000
91.31000, 0.25165, -13298.00000
91.36000, 0.31555, -11768.00000
91.41000, -0.70990, -10940.00000
91.46000, -3.14772, -5686.00000
91.51000, -5.12681, -8484.00000
91.56000, -4.94084, -464.00000
91.61000, -1.52156, -2666.00000
91.66000, 4.25185, 1570.00000
91.71000, 7.26839, -392.00000
91.76000, 5.30303, -110.00000
91.81000, 0.93366, 1512.00000
91.86000, -2.71440, 2262.00000
91.91000, -2.81339, 2890.00000
91.96000, -0.40077, 3242.00000
92.01000, 1.10084, 2802.00000
92.06000, 1.72324, 3482.00000
92.11000, 2.44555, 2124.00000
92.16000, 2.38462, 2432.00000
92.21000, 0.60255, 1074.00000
92.26000, -1.96361, 1972.00000
92.31000, -2.47061, 2196.00000
