t, ir, imu 
69.24000, -604575653.12113, 29866.00000
69.29000, 722209702.02490, 28628.00000
69.34000, 80089693.54154, 26370.00000
69.39000, 131818017.62793, 24864.00000
69.44000, 76214085.64892, 23394.00000
69.49000, 11440517.90805, 22692.00000
69.54000, -16016548.87994, 17868.00000
69.59000, -45719026.03515, -4294887948.00000
69.64000, -1358071797.24412, -4294890448.00000
69.69000, -1769607807.49020, -4294893548.00000
69.74000, -839929253.81828, -4294890748.00000
69.79000, -546753180.11651, -4294889248.00000
69.84000, -204215104.81673, 17378.00000
69.89000, 1367708348.84629, 24910.00000
69.94000, 1967402592.89642, 28076.00000
69.99000, 1186737015.07229, 30722.00000
70.04000, 998134426.20106, 32816.00000
70.09000, 723898781.75391, 32448.00000
70.14000, 482895540.27222, 29642.00000
70.19000, 293894037.35952, 25532.00000
70.24000, 128116676.10160, 22712.00000
70.29000, -5367211.43704, 16716.00000
70.34000, -111943620.15292, 18514.00000
70.39000, -194167817.09061, 17976.00000
70.44000, -254349517.51129, -4294886448.00000
70.49000, -1588845181.95898, 29028.00000
70.54000, -719046777.20319, 32556.00000
70.59000, 606801081.51031, 26346.00000
70.64000, -32648544.67727, 22238.00000
70.69000, 24656509.93935, 20746.00000
70.74000, -23119709.53113, 22030.00000
70.79000, -78409215.68878, 17928.00000
70.84000, -95261508.01686, -4294888448.00000
70.89000, -1407264261.37646, -4294891248.00000
70.94000, -1814126188.14915, -4294888148.00000
70.99000, -878490858.25738, -4294888148.00000
71.04000, -579236788.04552, 18714.00000
71.09000, 1063492828.82376, 24664.00000
71.14000, 1748051381.19869, 27934.00000
71.19000, 1018431950.95015, 29456.00000
71.24000, 885324032.99467, 31380.00000
71.29000, 656760081.16336, 32868.00000
71.34000, 454741403.84645, 29186.00000
71.39000, 298627899.10328, 25280.00000
71.44000, 159516444.28046, 20998.00000
71.49000, 47154441.71756, 18118.00000
71.54000, -43429358.98258, 26438.00000
71.59000, -114281926.60540, 18080.00000
71.64000, -167195923.35002, 22408.00000
71.69000, -204446550.83167, 31024.00000
71.74000, -228014477.70599, 30806.00000
71.79000, -239886721.22674, 27478.00000
71.84000, -241939235.41835, 23364.00000
71.89000, -235927130.37710, 23884.00000
71.94000, -223484425.47619, 24522.00000
71.99000, -206107880.98715, 21222.00000
72.04000, -185151226.26780, -4294887448.00000
72.09000, -1455373372.74432, -4294892248.00000
72.14000, -1830279538.57238, -4294888948.00000
72.19000, -868991138.42318, -4294887148.00000
72.24000, -549480802.77844, 19360.00000
72.29000, 1108222633.95349, 26144.00000
72.34000, 1803328317.78233, 29340.00000
72.39000, 1080362884.56233, 30436.00000
72.44000, 950590656.97708, 32426.00000
72.49000, 722591938.83454, 32686.00000
72.54000, 518869837.40131, 29676.00000
72.59000, 359253499.86185, 26100.00000
72.64000, 215265760.23987, 18988.00000
72.69000, 97035580.92723, 25108.00000
72.74000, -63898.50665, 23576.00000
72.79000, -77790674.23786, -4294885348.00000
72.84000, -1431237862.90923, 26484.00000
72.89000, -581359721.03441, 30464.00000
72.94000, 724262171.85917, 28492.00000
72.99000, 64792749.50820, 26968.00000
73.04000, 102711277.27305, 25348.00000
73.09000, 36541063.53767, 25630.00000
73.14000, -35868519.95622, 22862.00000
73.19000, -68354696.67663, 20390.00000
73.24000, -100802689.77863, 19180.00000
73.29000, -120380278.61495, -4294887948.00000
73.34000, -1425037286.46325, -4294888148.00000
73.39000, -1828905932.04062, 17466.00000
73.44000, 402562993.93171, 22740.00000
73.49000, 1103181579.03827, 27334.00000
73.54000, 517190761.63857, 29156.00000
73.59000, 508076031.67676, 30134.00000
73.64000, 374627537.78534, 33020.00000
73.69000, 263187572.27820, 34974.00000
73.74000, 182225344.81427, 31030.00000
73.79000, 106724655.43526, 24598.00000
73.84000, 46997630.12241, 20468.00000
73.89000, -1332733.40633, 21132.00000
73.94000, -39233083.19571, 21150.00000
73.99000, -67617551.69710, 17716.00000
74.04000, -87816055.57114, 25462.00000
74.09000, -100872828.06944, 31204.00000
74.14000, -107855791.98196, 31284.00000
74.19000, -109767318.33910, 26968.00000
74.24000, -107529249.36371, 25182.00000
74.29000, -101992471.81674, 25308.00000
74.34000, -93931333.79005, 23098.00000
74.39000, -84043739.91053, 22164.00000
74.44000, -72944206.53153, -4294885648.00000
74.49000, -1354726271.94243, -4294889948.00000
74.54000, -1742302425.08335, -4294888148.00000
74.59000, -794271917.83716, 19012.00000
74.64000, 805400321.15662, 23356.00000
74.69000, 1555960123.93343, 28914.00000
74.74000, 902689389.96212, 30172.00000
74.79000, 809351474.55049, 30034.00000
74.84000, 623149660.99299, 31598.00000
74.89000, 452588329.85349, 32462.00000
74.94000, 320815081.23794, 28484.00000
74.99000, 200060993.66869, 27212.00000
75.04000, 100389080.40967, 18402.00000
75.09000, 17850464.40254, 23986.00000
75.14000, -48927318.17900, 21738.00000
75.19000, -101042078.55938, 18180.00000
75.24000, -140140111.93453, 27796.00000
75.29000, -167627623.02308, 29742.00000
75.34000, -184969415.57110, 26260.00000
75.39000, -193588713.07921, 22874.00000
75.44000, -194837189.20385, 21452.00000
75.49000, -190003523.59662, 23838.00000
75.54000, -180291690.65637, 22858.00000
75.59000, -166813994.63019, 20256.00000
75.64000, -150579924.42340, -4294887648.00000
75.69000, -1426048607.32622, -4294891248.00000
75.74000, -1806469050.24887, -4294890248.00000
75.79000, -850746276.09988, -4294886148.00000
75.84000, -536671847.05877, 19920.00000
75.89000, 1115868442.17107, 25412.00000
75.94000, 1806193146.86119, 26914.00000
75.99000, 1078911946.25995, 28278.00000
76.04000, 945344509.34829, 29762.00000
76.09000, 714102137.02174, 27830.00000
76.14000, 507698393.57559, 24460.00000
76.19000, 345958223.68888, 23468.00000
76.24000, 200385646.55445, 21898.00000
76.29000, 81078146.17632, 27570.00000
76.34000, -16633784.70452, 29952.00000
76.39000, -94551996.26510, 23128.00000
76.44000, -154262109.48217, 25566.00000
76.49000, -197876119.96945, 28628.00000
76.54000, -227258817.97959, 29448.00000
76.59000, -244306887.38366, 27836.00000
76.64000, -250843455.24214, 25748.00000
76.69000, -248600343.24929, 25994.00000
76.74000, -239209095.65994, 23966.00000
76.79000, -224184209.26483, 19464.00000
76.84000, -204911018.80709, 16712.00000
76.89000, -182635338.47471, -4294891548.00000
76.94000, -1452022947.72623, -4294891248.00000
76.99000, -1826493674.96406, -4294887948.00000
77.04000, -865092952.37094, 16968.00000
77.09000, 747832989.94716, 24038.00000
77.14000, 1511217388.10326, 28294.00000
77.29000, 870084187.21421, 34754.00000
77.34000, 787997863.00456, 33506.00000
77.39000, 612013284.97938, 28230.00000
77.84000, 450532181.63307, 23412.00000
77.89000, 326649887.36313, 23634.00000
77.94000, 212581598.54940, 26244.00000
77.99000, 118399850.36583, 24120.00000
78.04000, 40193568.74356, 19104.00000
78.09000, -23352456.37446, -4294891048.00000
78.14000, -1366810631.50658, -4294891248.00000
78.19000, -1804183492.91085, -4294887148.00000
78.24000, -895005135.53081, -4294886648.00000
78.29000, -617842329.84947, 22362.00000
78.34000, 1006592104.90793, 25506.00000
78.39000, 1676749422.57241, 27704.00000
78.49000, 936347246.22166, 29846.00000
78.54000, 795814706.92743, 29266.00000
78.59000, 562881305.64080, 25846.00000
78.64000, 359211024.10984, 23748.00000
78.69000, 203820072.91895, 24162.00000
78.74000, 67451465.17198, 25054.00000
78.79000, -40499314.48557, 28404.00000
78.84000, -125340793.80315, 18544.00000
78.89000, -189447324.46398, 21652.00000
78.94000, -234894882.00425, 28752.00000
78.99000, -264230515.88964, 29164.00000
79.04000, -279691379.24766, 26800.00000
79.09000, -283464967.72163, 24678.00000
79.14000, -277607384.18408, 25264.00000
79.19000, -264027737.57821, 26366.00000
79.24000, -244483321.10280, 28264.00000
79.29000, -220564220.07772, 24768.00000
79.34000, -193690384.53674, -4294889448.00000
79.39000, -1458666291.87710, -4294899748.00000
79.44000, -1829017379.72016, -4294894548.00000
79.49000, -863864542.25711, 18720.00000
79.54000, 752389850.20666, 25736.00000
79.59000, 1518635832.81860, 30152.00000
79.64000, 879882838.70120, 31902.00000
79.69000, 799696905.83875, 34064.00000
79.74000, 625148020.56467, 35656.00000
79.79000, 464662800.92845, 34354.00000
79.84000, 341363596.66072, 27460.00000
79.89000, 227501388.56714, 22792.00000
79.94000, 133194593.41671, -4294885848.00000
79.99000, -1238976745.79206, 19186.00000
80.04000, -409178507.85598, 17792.00000
80.09000, 875851643.70040, 18128.00000
80.14000, 195616301.12119, 28408.00000
80.19000, 213095099.90059, 29518.00000
80.24000, 127175182.48159, 28934.00000
80.29000, 36016946.74497, 24990.00000
80.34000, -13958400.00185, 22774.00000
80.39000, -62446274.10868, 23224.00000
80.44000, -96480566.12366, 20874.00000
80.49000, -120372748.55022, 21476.00000
80.54000, -135766379.71198, -4294887148.00000
80.59000, -1437017406.08759, -4294891048.00000
80.64000, -1838055528.67340, -4294886948.00000
80.69000, -898185027.95620, 20192.00000
80.74000, 697873274.93609, 24968.00000
80.79000, 1448638867.07436, 27838.00000
80.84000, 798714964.06260, 29030.00000
80.89000, 711227505.29185, 31404.00000
80.94000, 532794766.94314, 33498.00000
80.99000, 371386643.00642, 32524.00000
81.04000, 249674630.79530, 26860.00000
81.09000, 139473684.80446, 22384.00000
81.14000, 50486614.38629, -4294886148.00000
81.19000, -1315094986.44158, 24350.00000
81.24000, -477792079.93420, 19804.00000
81.29000, 815330872.93888, 22244.00000
81.34000, 143491404.59404, 31214.00000
81.39000, 169420790.21147, 30558.00000
81.44000, 91791075.44390, 26028.00000
81.49000, 8587652.49279, 25832.00000
81.54000, -33907673.57602, 25642.00000
81.59000, -75500806.94679, 25366.00000
81.64000, -103307513.44478, 21762.00000
81.69000, -121688396.14266, 19962.00000
81.74000, -132313403.19670, -4294890248.00000
81.79000, -1429543296.94574, -4294892048.00000
81.84000, -1827293183.79643, -4294888148.00000
81.89000, -884840647.64249, -4294885648.00000
81.94000, -580424070.54096, 22208.00000
81.99000, 1065631327.42269, 26408.00000
82.04000, 1752221977.63630, 27914.00000
82.09000, 1023545424.69866, 30400.00000
82.14000, 890533135.36846, 30856.00000
82.19000, 661428711.90301, 28560.00000
82.24000, 458407470.72909, 25014.00000
82.29000, 300985879.93922, 23518.00000
82.34000, 160389020.05796, 20842.00000
82.39000, 46467878.30564, 26172.00000
82.44000, -45661227.17760, 19206.00000
82.49000, -117986197.70648, 25422.00000
82.54000, -172237366.23315, 30224.00000
82.59000, -210655896.55923, 28660.00000
82.64000, -235212035.50513, 26864.00000
82.69000, -247866033.64569, 24728.00000
82.74000, -250490466.32000, 23878.00000
82.79000, -244848194.67997, 23494.00000
82.84000, -232583972.77819, 19402.00000
82.89000, -215209845.60636, 16528.00000
82.94000, -194093378.02209, -4294891748.00000
82.99000, -1464013958.54457, -4294889948.00000
83.04000, -1838498344.01708, -4294886448.00000
83.09000, -876692164.61929, 19338.00000
83.14000, 736967394.88796, 25804.00000
83.19000, 1501331362.01604, 29106.00000
83.24000, 861350133.86172, 30670.00000
83.29000, 780523258.22130, 33012.00000
83.34000, 605853217.41620, 34550.00000
83.39000, 445694991.63133, 30814.00000
83.44000, 323099220.91001, 24208.00000
83.49000, 210248758.90724, 17332.00000
83.54000, 117194696.00173, -4294887448.00000
83.59000, -1253544434.60375, 16634.00000
83.64000, -422193798.57635, 17416.00000
83.69000, 864456296.35923, 26968.00000
83.74000, 185866000.77586, 30352.00000
83.79000, 204966669.47355, 29772.00000
83.84000, 120614726.73628, 27308.00000
83.89000, 30947530.24408, 26470.00000
83.94000, -17638381.17054, 27098.00000
83.99000, -64854975.52902, 25794.00000
84.04000, -97750721.58862, 23098.00000
84.09000, -120641906.94750, 17532.00000
84.14000, -135175561.80667, -4294887648.00000
84.19000, -1435703831.94817, 16548.00000
84.24000, -542594371.86675, 21376.00000
84.29000, 797304231.19343, 24342.00000
84.34000, 163942588.79262, 27956.00000
84.39000, 220605698.80372, 30652.00000
84.44000, 166648927.41188, 31744.00000
84.49000, 100752716.52839, 32980.00000
84.54000, 69899144.84322, 29640.00000
84.59000, 34991965.50876, 23062.00000
84.64000, 9613002.69441, 21450.00000
84.69000, -9920777.24082, -4294886448.00000
84.74000, -1318198212.88063, 26550.00000
84.79000, -434314002.90321, 23082.00000
84.84000, 895056075.33295, 25878.00000
84.89000, 250367165.25247, 34848.00000
84.94000, 295302257.36661, 31834.00000
84.99000, 229536937.51829, 28400.00000
85.04000, 152049281.91103, 26696.00000
85.09000, 110066030.05846, 27916.00000
85.14000, 64685711.90433, 27904.00000
85.19000, 29639871.81377, 24178.00000
85.24000, 1349626.11010, 19544.00000
85.29000, -21141476.83481, -4294889948.00000
85.34000, -1331552705.72691, -4294889448.00000
85.39000, -1743233881.62719, 22706.00000
85.44000, 478583401.19801, 27274.00000
85.49000, 1168529411.87322, 28586.00000
85.54000, 571282676.08378, 29142.00000
85.59000, 550771893.93767, 29872.00000
85.64000, 406150299.48630, 27958.00000
85.69000, 284044515.79447, 24438.00000
85.74000, 193152515.79813, 23376.00000
85.79000, 108630641.85756, 24370.00000
85.84000, 40906533.56091, 25782.00000
85.89000, -14330810.70022, 27948.00000
85.94000, -58019301.61326, 25448.00000
85.99000, -91076915.07866, 28858.00000
86.04000, -114862107.79824, 32468.00000
86.09000, -130479902.50178, 31834.00000
86.14000, -139074394.74189, 30392.00000
86.19000, -141728896.67147, 26910.00000
86.24000, -139463442.88373, 28586.00000
86.29000, -133232274.91653, 26304.00000
86.34000, -123915971.17776, 16544.00000
86.39000, -112316391.53953, -4294888948.00000
86.44000, -1392700127.50783, -4294887448.00000
86.49000, -1778150464.75204, -4294886148.00000
86.54000, -827436117.52659, 21890.00000
86.59000, 775330291.42283, 26336.00000
86.64000, 1529259621.70631, 26436.00000
86.69000, 879508689.97568, 27320.00000
86.74000, 789737072.08256, 27494.00000
86.79000, 607056810.50537, 28422.00000
86.84000, 439892455.89550, 28896.00000
86.89000, 311330003.80628, 32912.00000
86.94000, 193554485.06921, 49149.00000
86.99000, 96593819.12748, 34806.00000
87.04000, 16463429.89506, 26830.00000
87.09000, -48222225.07664, 20246.00000
87.14000, -98552480.45631, 29838.00000
87.19000, -136167671.89170, 33406.00000
87.24000, -162476694.99662, 32712.00000
87.29000, -178927645.74494, 33026.00000
87.34000, -186914333.50878, 30442.00000
87.39000, -187771573.17229, 27334.00000
87.44000, -182763740.37536, 23766.00000
87.49000, -173067005.10526, 18774.00000
87.54000, -159764860.61637, 16560.00000
87.59000, -143837745.47600, 17772.00000
87.64000, -126161405.66310, 20510.00000
87.69000, -107507244.25162, 24014.00000
87.74000, -88540171.51045, 23824.00000
87.79000, -69822391.35204, 25568.00000
87.84000, -51814451.45249, 25560.00000
87.89000, -34884336.52923, 24328.00000
87.94000, -19314677.98296, 24092.00000
87.99000, -5306137.39560, 23910.00000
88.04000, 7010425.43757, 24166.00000
88.09000, 17566976.89149, 25140.00000
88.14000, 26350789.34567, 25336.00000
