t, ir, imu 
890.11000, -1046921650.21324, -4294896848.00000
890.16000, -816248336.39023, 17504.00000
890.21000, 778030401.12494, 20934.00000
890.26000, 1431793945.74605, 21778.00000
890.31000, 686573551.79037, 21532.00000
890.36000, 550699768.42717, 20218.00000
890.41000, 329969650.36666, -4294885648.00000
890.46000, -1149263724.55434, -4294892048.00000
890.51000, -1682020383.64309, -4294894548.00000
890.56000, -857172689.24359, -4294898648.00000
890.61000, -643751250.37494, -4294899948.00000
890.66000, -361068679.78601, -4294892548.00000
890.71000, -125118323.23715, -4294887648.00000
890.76000, 47986417.58934, 21052.00000
890.81000, 1483010944.82760, 26046.00000
890.86000, 1985544620.80280, 29072.00000
890.91000, 1121151034.19327, 31354.00000
890.96000, 871317624.04240, 32840.00000
891.01000, 552797141.86892, 29756.00000
891.06000, 282389718.92712, 23948.00000
891.11000, 76943203.21047, -4294886648.00000
891.16000, -1388122192.97018, -4294890248.00000
891.21000, -1918061307.01841, -4294895648.00000
891.26000, -1078267927.41551, -4294892848.00000
891.31000, -850129056.01430, 18802.00000
891.36000, 743192019.06112, 19734.00000
891.41000, 1397304688.07699, 18854.00000
891.46000, 653489794.54925, 19854.00000
891.51000, 519846153.45084, 20592.00000
891.56000, 301960308.11146, 16640.00000
891.61000, 119553035.88965, -4294888948.00000
891.66000, -1303661461.98816, -4294893548.00000
891.71000, -1810935923.19712, -4294898448.00000
891.76000, -952433378.14549, -4294894348.00000
891.81000, -711811186.31440, -4294891748.00000
891.86000, -405357842.89551, -4294887448.00000
891.91000, -148686855.73771, 21234.00000
891.96000, 1335286513.14354, 25962.00000
892.01000, 1890652969.82666, 27074.00000
892.06000, 1068909873.53066, 29968.00000
892.11000, 854847913.50507, 32564.00000
892.16000, 565956548.78369, 30392.00000
892.21000, 319025951.83237, 26438.00000
892.26000, 131675596.49109, -4294886648.00000
892.31000, -1320190193.46905, -4294891048.00000
892.36000, -1841265668.42586, -4294896648.00000
892.41000, -996384772.03126, -4294894048.00000
892.46000, -766399303.36269, 19616.00000
892.51000, 826049558.82060, 19596.00000
892.56000, 1477062946.17062, 21836.00000
892.61000, 728383839.07592, 21456.00000
892.66000, 588534796.87491, 19392.00000
892.71000, 363486383.41164, -4294886648.00000
892.76000, -1120250605.93269, -4294887648.00000
892.81000, -1657558193.56907, -4294893548.00000
892.86000, -837195827.14776, -4294898448.00000
892.91000, -628095594.74284, -4294899248.00000
892.96000, -349487793.36497, -4294892048.00000
893.01000, -117307177.56692, 17896.00000
893.06000, 1345936282.71870, 21914.00000
893.11000, 1883933975.53045, 24796.00000
893.16000, 1048055970.62280, 29164.00000
893.21000, 822862553.98462, 32630.00000
893.26000, 525586131.29663, 32552.00000
893.31000, 272755187.76192, 28810.00000
893.36000, 81711288.17995, 23368.00000
893.41000, -78361101.90733, -4294888148.00000
893.46000, -1493537779.46848, -4294892248.00000
893.51000, -1983154991.12965, -4294896848.00000
893.56000, -1109332150.14851, -4294890248.00000
893.61000, -852757964.26616, 20668.00000
893.66000, 763346459.44277, 20712.00000
893.71000, 1435309573.40196, 20174.00000
893.76000, 704844526.65182, 18700.00000
893.81000, 580550823.96466, 19702.00000
893.86000, 368517636.41174, 18108.00000
893.91000, 188947866.03532, -4294889248.00000
893.96000, -1233978955.01010, -4294895348.00000
894.01000, -1743071242.91162, -4294893848.00000
894.06000, -888072560.63083, -4294890748.00000
894.11000, -652260889.43694, -4294887648.00000
894.16000, -351575602.46013, 17200.00000
894.21000, 1192242825.31818, 21886.00000
894.26000, 1775452049.47088, 25664.00000
894.31000, 988147417.65875, 29590.00000
894.36000, 801018663.95520, 31534.00000
894.41000, 534774043.50350, 28650.00000
894.46000, 306827373.25717, 26296.00000
894.51000, 134637425.68558, -4294885348.00000
894.56000, -1305298480.90930, -4294888748.00000
894.61000, -1817386327.75556, -4294893048.00000
894.66000, -966109054.97643, -4294892248.00000
894.71000, -731976139.01553, 17860.00000
894.76000, 862691360.12108, 23034.00000
894.81000, 1514307391.63501, 24950.00000
894.86000, 764899694.97811, 23310.00000
894.91000, 623255853.14089, 21762.00000
894.96000, 395594521.80925, 21802.00000
895.01000, 202204138.76284, 20722.00000
895.06000, 60851574.24435, -4294896348.00000
895.11000, -1352391525.15210, -4294894848.00000
895.16000, -1841548624.88974, -4294886148.00000
895.21000, -970984957.90074, 18146.00000
895.26000, 572556532.23807, 20476.00000
895.31000, 1285901730.32038, 21790.00000
895.36000, 611496519.30214, 26564.00000
895.41000, 510640576.31100, 30066.00000
895.46000, 328159371.43440, 32614.00000
895.51000, 170350319.06793, 30398.00000
895.56000, 58347832.63410, 19618.00000
895.61000, -37441311.06347, 19562.00000
895.66000, -108575854.31800, 19618.00000
895.71000, -160431019.46716, -4294888448.00000
895.76000, -1489179100.29063, -4294892548.00000
895.81000, -1909408969.05784, -4294890448.00000
895.86000, -981838895.86344, 16942.00000
895.91000, 607774025.50358, 20028.00000
895.96000, 1356932390.26219, 22806.00000
896.01000, 709298847.03514, 22114.00000
896.06000, 627155595.66553, 20240.00000
896.11000, 456357540.90593, 18706.00000
896.16000, 304201947.48067, 18636.00000
896.21000, 192773077.74917, 18284.00000
896.26000, 93379535.70999, -4294893048.00000
896.31000, -1278265252.10826, -4294891548.00000
896.36000, -1739214470.83321, -4294888948.00000
896.41000, -849595485.21035, -4294888748.00000
896.46000, -588134075.67587, -4294886148.00000
896.51000, -269740779.75655, 23234.00000
896.56000, 1284760996.56071, 25524.00000
896.61000, 1872920923.52790, 27684.00000
896.66000, 1085808186.27688, 29572.00000
896.71000, 895072451.99071, 30824.00000
896.76000, 622281935.53077, 30312.00000
896.81000, 385617185.64257, 25232.00000
896.86000, 203213722.06027, -4294885348.00000
896.91000, -1247839853.73415, -4294892248.00000
896.96000, -1771444996.19303, -4294890748.00000
897.01000, -931659663.90850, 19378.00000
897.06000, 584910813.36752, -4294888148.00000
897.11000, -18449072.40168, 18148.00000
897.16000, 181758986.98766, 27056.00000
897.21000, 1400944098.48165, 26714.00000
897.26000, 564744417.43712, 23166.00000
897.31000, 443469242.64876, 20490.00000
897.36000, 258191417.01149, 22176.00000
897.41000, 78459367.12618, 23698.00000
897.46000, -39970225.57897, 19246.00000
897.51000, -141331278.11415, -4294886648.00000
897.56000, -1508057272.11356, -4294896348.00000
897.61000, -1958358343.79642, -4294894548.00000
897.66000, -1053980157.60523, -4294889948.00000
897.71000, -774489976.10069, -4294886448.00000
